color,compound,lap_number,wear_pattern,sidewall_deformation,tyre_pressure,is_graining,tyre_temperature,track_temperature,strategy,expected_life,lap_percentage,temp_differential,is_pressure_optimal,is_temp_optimal,wear_severity,risk_score
yellow,medium,13,uneven,False,21.6,True,45,40,MONITOR,32,0.40625,5,False,False,4,86.25
white,hard,12,even,False,21.4,True,48,36,MONITOR,45,0.26666666666666666,12,True,False,0,30.666666666666664
yellow,medium,29,center,False,19.7,False,45,32,PIT_SOON,32,0.90625,13,True,False,3,71.25
white,hard,19,even,False,19.5,False,30,20,MONITOR,45,0.4222222222222222,10,True,False,0,21.88888888888889
white,hard,17,even,False,18.7,False,46,31,MONITOR,45,0.37777777777777777,15,False,False,0,30.11111111111111
white,hard,28,even,False,21.3,False,41,29,MONITOR,45,0.6222222222222222,12,True,False,0,29.88888888888889
yellow,medium,24,inner,False,17.7,True,55,38,CONSERVE,32,0.75,17,False,False,2,80.0
red,soft,1,inner,False,20.6,True,48,43,CONSERVE,22,0.045454545454545456,5,True,False,2,41.81818181818182
white,hard,25,inner,False,21.2,True,45,27,MONITOR,45,0.5555555555555556,18,True,False,2,62.22222222222222
red,soft,7,uneven,False,20.1,False,36,22,MONITOR,22,0.3181818181818182,14,True,False,4,57.72727272727273
yellow,medium,1,inner,False,20.2,False,50,44,CONSERVE,32,0.03125,6,True,False,2,26.25
yellow,medium,9,even,False,21.1,True,20,15,CONSERVE,32,0.28125,5,True,False,0,31.25
yellow,medium,15,uneven,False,21.6,False,41,28,MONITOR,32,0.46875,13,False,False,4,73.75
white,hard,32,even,False,19.3,False,40,29,CONSERVE,45,0.7111111111111111,11,True,False,0,33.44444444444444
green,intermediate,8,outer,False,19.2,True,35,16,CONSERVE,15,0.5333333333333333,19,True,False,2,61.33333333333333
yellow,medium,31,even,True,19.1,True,48,28,PIT_NOW,32,0.96875,20,True,False,0,108.75
yellow,medium,6,inner,False,22.3,False,49,42,CONSERVE,32,0.1875,7,False,False,2,42.5
white,hard,27,even,False,19.1,False,40,23,MONITOR,45,0.6,17,True,False,0,29.0
red,soft,1,even,False,20.0,True,26,24,CONSERVE,22,0.045454545454545456,2,True,False,0,21.81818181818182
yellow,medium,28,outer,True,20.9,True,60,39,PIT_NOW,32,0.875,21,True,False,2,125.0
yellow,medium,14,outer,False,19.9,True,52,41,CONSERVE,32,0.4375,11,True,False,2,57.5
red,soft,1,inner,False,21.5,True,26,28,CONSERVE,22,0.045454545454545456,-2,True,False,2,41.81818181818182
red,soft,12,even,False,19.9,True,44,36,MONITOR,22,0.5454545454545454,8,True,False,0,41.81818181818181
yellow,medium,15,uneven,False,21.2,True,21,19,MONITOR,32,0.46875,2,True,False,4,78.75
white,hard,18,even,False,17.6,False,29,22,MONITOR,45,0.4,7,False,False,0,31.0
red,soft,9,even,False,20.8,True,42,26,CONSERVE,22,0.4090909090909091,16,True,False,0,36.36363636363636
yellow,medium,16,center,False,17.9,True,24,20,MONITOR,32,0.5,4,False,False,3,80.0
red,soft,20,even,False,19.3,True,55,41,PIT_SOON,22,0.9090909090909091,14,True,False,0,56.36363636363636
red,soft,13,uneven,False,19.4,True,34,21,MONITOR,22,0.5909090909090909,13,True,False,4,83.63636363636364
red,soft,6,even,False,19.7,True,38,23,CONSERVE,22,0.2727272727272727,15,True,False,0,30.909090909090907
white,hard,35,outer,False,21.4,False,38,22,PIT_SOON,45,0.7777777777777778,16,True,False,2,56.111111111111114
red,soft,13,even,False,19.5,True,41,27,MONITOR,22,0.5909090909090909,14,True,False,0,43.63636363636364
red,soft,1,even,False,18.7,True,24,26,CONSERVE,22,0.045454545454545456,-2,False,False,0,31.81818181818182
red,soft,7,outer,False,20.4,True,24,21,CONSERVE,22,0.3181818181818182,3,True,False,2,52.72727272727273
red,soft,7,even,False,21.2,True,37,23,CONSERVE,22,0.3181818181818182,14,True,False,0,32.72727272727273
red,soft,6,even,False,21.4,True,42,33,CONSERVE,22,0.2727272727272727,9,True,False,0,30.909090909090907
yellow,medium,11,even,False,19.0,True,24,20,CONSERVE,32,0.34375,4,True,False,0,33.75
white,hard,41,center,True,17.5,True,62,43,PIT_NOW,45,0.9111111111111111,19,False,False,3,146.44444444444446
red,soft,8,inner,False,21.5,False,32,21,MONITOR,22,0.36363636363636365,11,True,False,2,39.54545454545455
red,soft,1,even,False,20.5,True,43,38,CONSERVE,22,0.045454545454545456,5,True,False,0,21.81818181818182
white,hard,37,center,False,20.6,True,53,27,PIT_SOON,45,0.8222222222222222,26,True,False,3,82.88888888888889
red,soft,8,inner,False,20.8,True,35,26,CONSERVE,22,0.36363636363636365,9,True,False,2,54.54545454545455
white,hard,17,even,False,17.6,True,48,39,MONITOR,45,0.37777777777777777,9,False,False,0,45.111111111111114
yellow,medium,19,even,False,20.3,True,29,22,MONITOR,32,0.59375,7,True,False,0,43.75
white,hard,41,inner,False,18.5,False,52,35,PIT_SOON,45,0.9111111111111111,17,False,False,2,71.44444444444444
yellow,medium,3,even,False,19.7,True,32,25,CONSERVE,32,0.09375,7,True,False,0,23.75
red,soft,10,even,False,19.0,True,42,38,CONSERVE,22,0.45454545454545453,4,True,False,0,38.18181818181818
yellow,medium,16,outer,False,21.6,False,35,21,MONITOR,32,0.5,14,False,False,2,55.0
yellow,medium,18,outer,False,21.6,True,47,42,CONSERVE,32,0.5625,5,False,False,2,72.5
red,soft,7,inner,False,19.5,True,30,20,CONSERVE,22,0.3181818181818182,10,True,False,2,52.72727272727273
red,soft,9,center,False,20.0,True,49,40,CONSERVE,22,0.4090909090909091,9,True,False,3,66.36363636363636
yellow,medium,7,even,False,21.9,True,26,16,CONSERVE,32,0.21875,10,False,False,0,38.75
red,soft,4,even,False,20.2,True,27,25,CONSERVE,22,0.18181818181818182,2,True,False,0,27.272727272727273
yellow,medium,22,uneven,False,18.4,False,50,41,CONSERVE,32,0.6875,9,False,False,4,82.5
red,soft,14,even,False,20.5,True,33,20,MONITOR,22,0.6363636363636364,13,True,False,0,45.45454545454545
red,soft,11,even,False,19.8,True,31,24,CONSERVE,22,0.5,7,True,False,0,40.0
red,soft,15,inner,False,19.1,True,48,40,MONITOR,22,0.6818181818181818,8,True,False,2,67.27272727272727
yellow,medium,22,inner,False,20.8,False,58,44,CONSERVE,32,0.6875,14,True,False,2,52.5
white,hard,18,outer,False,19.9,True,30,25,MONITOR,45,0.4,5,True,False,2,56.0
yellow,medium,19,inner,False,20.7,False,31,24,MONITOR,32,0.59375,7,True,False,2,48.75
yellow,medium,18,even,False,21.8,True,34,22,MONITOR,32,0.5625,12,False,False,0,52.5
yellow,medium,19,inner,False,18.8,True,52,42,CONSERVE,32,0.59375,10,False,False,2,73.75
red,soft,16,even,False,21.3,False,61,40,CONSERVE,22,0.7272727272727273,21,True,False,0,34.09090909090909
green,intermediate,5,uneven,False,18.3,True,24,12,CONSERVE,15,0.3333333333333333,12,False,False,4,83.33333333333333
yellow,medium,9,outer,False,21.5,False,56,37,MONITOR,32,0.28125,19,True,False,2,36.25
yellow,medium,1,outer,False,20.1,False,48,41,CONSERVE,32,0.03125,7,True,False,2,26.25
yellow,medium,16,even,False,19.6,True,31,26,MONITOR,32,0.5,5,True,False,0,40.0
yellow,medium,10,even,False,19.0,True,39,27,CONSERVE,32,0.3125,12,True,False,0,32.5
yellow,medium,5,center,False,20.1,False,46,40,MONITOR,32,0.15625,6,True,False,3,41.25
red,soft,20,outer,False,21.0,True,51,32,PIT_SOON,22,0.9090909090909091,19,True,False,2,76.36363636363636
white,hard,8,even,False,19.4,True,36,29,CONSERVE,45,0.17777777777777778,7,True,False,0,27.11111111111111
yellow,medium,33,even,False,19.0,True,50,31,PIT_NOW,32,1.03125,19,True,False,0,61.25
yellow,medium,5,even,False,19.1,True,19,21,CONSERVE,32,0.15625,-2,True,False,0,26.25
red,soft,9,inner,False,19.5,True,47,44,CONSERVE,22,0.4090909090909091,3,True,False,2,56.36363636363636
yellow,medium,17,even,False,19.1,True,37,26,MONITOR,32,0.53125,11,True,False,0,41.25
blue,wet,2,outer,False,19.5,True,20,14,CONSERVE,10,0.2,6,True,False,2,48.0
yellow,medium,14,uneven,False,21.5,True,53,35,MONITOR,32,0.4375,18,True,False,4,77.5
yellow,medium,13,inner,False,20.7,False,53,39,MONITOR,32,0.40625,14,True,False,2,41.25
red,soft,10,even,False,19.0,True,53,41,CONSERVE,22,0.45454545454545453,12,True,False,0,38.18181818181818
red,soft,3,inner,False,20.7,True,47,43,CONSERVE,22,0.13636363636363635,4,True,False,2,45.45454545454545
yellow,medium,6,even,False,18.8,True,20,18,CONSERVE,32,0.1875,2,False,False,0,37.5
red,soft,16,inner,False,19.9,True,43,20,PIT_SOON,22,0.7272727272727273,23,True,False,2,69.0909090909091
white,hard,18,even,False,19.9,True,52,41,CONSERVE,45,0.4,11,True,False,0,36.0
yellow,medium,8,center,False,21.1,True,33,24,CONSERVE,32,0.25,9,True,False,3,60.0
red,soft,16,even,False,19.5,True,54,41,PIT_SOON,22,0.7272727272727273,13,True,False,0,49.09090909090909
yellow,medium,21,uneven,False,21.3,False,39,26,MONITOR,32,0.65625,13,True,False,4,71.25
red,soft,17,inner,False,20.3,True,36,21,PIT_SOON,22,0.7727272727272727,15,True,False,2,70.9090909090909
red,soft,25,even,False,19.5,True,39,21,PIT_NOW,22,1.1363636363636365,18,True,False,0,65.45454545454547
white,hard,42,even,False,20.9,True,33,20,PIT_SOON,45,0.9333333333333333,13,True,False,0,57.333333333333336
yellow,medium,9,center,False,21.6,False,42,34,MONITOR,32,0.28125,8,False,False,3,56.25
white,hard,4,even,False,21.6,True,16,16,CONSERVE,45,0.08888888888888889,0,False,False,0,33.55555555555556
yellow,medium,3,even,False,20.8,True,28,26,CONSERVE,32,0.09375,2,True,False,0,23.75
yellow,medium,20,outer,False,18.5,True,48,34,MONITOR,32,0.625,14,False,False,2,75.0
white,hard,9,even,False,19.5,False,27,20,MONITOR,45,0.2,7,True,False,0,13.0
yellow,medium,17,even,False,20.9,False,39,25,MONITOR,32,0.53125,14,True,False,0,26.25
red,soft,4,inner,False,21.7,True,50,39,CONSERVE,22,0.18181818181818182,11,False,False,2,57.27272727272727
red,soft,4,inner,False,21.9,True,29,19,CONSERVE,22,0.18181818181818182,10,False,False,2,57.27272727272727
red,soft,5,outer,False,20.0,True,53,40,CONSERVE,22,0.22727272727272727,13,True,False,2,49.09090909090909
red,soft,19,even,False,18.0,True,53,42,PIT_SOON,22,0.8636363636363636,11,False,False,0,64.54545454545455
red,soft,1,even,False,20.5,True,31,22,CONSERVE,22,0.045454545454545456,9,True,False,0,21.81818181818182
white,hard,13,center,False,19.7,False,48,36,MONITOR,45,0.28888888888888886,12,True,False,3,46.55555555555556
white,hard,14,outer,False,21.5,False,36,30,MONITOR,45,0.3111111111111111,6,True,False,2,37.44444444444444
yellow,medium,18,even,False,20.1,True,32,20,MONITOR,32,0.5625,12,True,False,0,42.5
red,soft,12,outer,False,19.9,True,39,29,MONITOR,22,0.5454545454545454,10,True,False,2,61.81818181818181
green,intermediate,3,outer,False,18.8,False,32,15,MONITOR,15,0.2,17,False,False,2,43.0
yellow,medium,12,even,False,18.8,True,44,31,MONITOR,32,0.375,13,False,False,0,45.0
red,soft,11,even,False,20.8,True,48,37,CONSERVE,22,0.5,11,True,False,0,40.0
white,hard,41,outer,False,19.3,True,46,25,PIT_SOON,45,0.9111111111111111,21,True,False,2,76.44444444444444
red,soft,18,outer,False,21.0,True,49,26,PIT_SOON,22,0.8181818181818182,23,True,False,2,72.72727272727272
white,hard,39,center,False,18.8,False,54,36,PIT_SOON,45,0.8666666666666667,18,False,False,3,79.66666666666667
red,soft,6,outer,False,20.9,True,37,27,CONSERVE,22,0.2727272727272727,10,True,False,2,50.90909090909091
white,hard,36,even,False,20.1,False,51,38,CONSERVE,45,0.8,13,True,False,0,37.0
yellow,medium,17,uneven,False,18.7,True,47,34,MONITOR,32,0.53125,13,False,False,4,91.25
red,soft,18,even,False,20.0,True,50,38,PIT_SOON,22,0.8181818181818182,12,True,False,0,52.72727272727273
white,hard,9,inner,False,21.6,True,57,44,CONSERVE,45,0.2,13,False,False,2,58.0
white,hard,26,even,False,20.4,False,38,26,MONITOR,45,0.5777777777777777,12,True,False,0,28.111111111111107
white,hard,32,outer,False,21.0,True,55,42,CONSERVE,45,0.7111111111111111,13,True,False,2,68.44444444444444
yellow,medium,1,outer,False,20.4,False,45,40,MONITOR,32,0.03125,5,True,False,2,26.25
red,soft,14,center,False,21.0,True,54,44,CONSERVE,22,0.6363636363636364,10,True,False,3,75.45454545454545
white,hard,12,even,False,20.7,True,33,21,MONITOR,45,0.26666666666666666,12,True,False,0,30.666666666666664
red,soft,13,even,False,18.5,True,51,36,MONITOR,22,0.5909090909090909,15,False,False,0,53.63636363636364
red,soft,10,uneven,False,20.5,True,43,34,CONSERVE,22,0.45454545454545453,9,True,False,4,78.18181818181819
yellow,medium,22,even,False,21.9,False,36,25,MONITOR,32,0.6875,11,False,False,0,42.5
yellow,medium,10,even,False,20.7,True,51,44,CONSERVE,32,0.3125,7,True,False,0,32.5
red,soft,3,even,False,20.6,True,45,42,CONSERVE,22,0.13636363636363635,3,True,False,0,25.454545454545453
white,hard,19,inner,False,19.2,True,49,39,MONITOR,45,0.4222222222222222,10,True,False,2,56.888888888888886
yellow,medium,16,center,False,20.4,True,47,35,MONITOR,32,0.5,12,True,False,3,70.0
yellow,medium,8,uneven,False,18.4,True,29,23,CONSERVE,32,0.25,6,False,False,4,80.0
red,soft,4,even,False,18.4,False,28,29,MONITOR,22,0.18181818181818182,-1,False,False,0,22.272727272727273
yellow,medium,11,inner,False,17.8,False,48,39,MONITOR,32,0.34375,9,False,False,2,48.75
blue,wet,5,even,False,18.5,True,20,16,CONSERVE,10,0.5,4,False,False,0,50.0
yellow,medium,8,outer,False,19.0,True,33,25,CONSERVE,32,0.25,8,True,False,2,50.0
yellow,medium,8,even,False,19.9,False,37,20,MONITOR,32,0.25,17,True,False,0,15.0
red,soft,11,uneven,False,18.6,True,43,31,CONSERVE,22,0.5,12,False,False,4,90.0
red,soft,12,even,False,19.2,True,30,15,MONITOR,22,0.5454545454545454,15,True,False,0,41.81818181818181
yellow,medium,30,uneven,False,19.9,False,54,33,PIT_NOW,32,0.9375,21,True,False,4,82.5
red,soft,19,uneven,False,19.4,True,56,42,PIT_NOW,22,0.8636363636363636,14,True,False,4,94.54545454545455
white,hard,21,even,False,20.3,True,43,35,MONITOR,45,0.4666666666666667,8,True,False,0,38.66666666666667
yellow,medium,27,even,False,21.9,True,66,40,CONSERVE,32,0.84375,26,False,False,0,63.75
yellow,medium,33,center,True,20.1,True,41,27,PIT_NOW,32,1.03125,14,True,False,3,141.25
white,hard,25,even,False,18.6,True,40,22,MONITOR,45,0.5555555555555556,18,False,False,0,52.22222222222222
red,soft,6,even,False,21.2,False,40,30,MONITOR,22,0.2727272727272727,10,True,False,0,15.909090909090908
red,soft,20,outer,False,18.5,True,49,39,PIT_SOON,22,0.9090909090909091,10,False,False,2,86.36363636363636
yellow,medium,19,even,False,21.4,True,47,34,MONITOR,32,0.59375,13,True,False,0,43.75
yellow,medium,12,center,False,21.1,True,49,40,MONITOR,32,0.375,9,True,False,3,65.0
yellow,medium,25,center,False,18.4,False,32,20,PIT_SOON,32,0.78125,12,False,False,3,76.25
red,soft,6,inner,False,20.1,True,37,25,CONSERVE,22,0.2727272727272727,12,True,False,2,50.90909090909091
yellow,medium,17,even,False,22.2,True,46,40,MONITOR,32,0.53125,6,False,False,0,51.25
white,hard,24,inner,False,17.9,True,23,22,MONITOR,45,0.5333333333333333,1,False,False,2,71.33333333333333
red,soft,8,outer,False,21.1,True,42,28,CONSERVE,22,0.36363636363636365,14,True,False,2,54.54545454545455
blue,wet,6,inner,False,18.2,True,14,12,CONSERVE,10,0.6,2,False,False,2,74.0
white,hard,3,uneven,False,18.8,True,35,30,CONSERVE,45,0.06666666666666667,5,False,False,4,72.66666666666666
white,hard,18,even,False,17.5,True,36,28,MONITOR,45,0.4,8,False,False,0,46.0
white,hard,7,outer,False,18.5,True,13,16,CONSERVE,45,0.15555555555555556,-3,False,False,2,56.22222222222222
yellow,medium,24,center,False,21.5,True,55,41,CONSERVE,32,0.75,14,True,False,3,80.0
red,soft,24,outer,False,18.2,True,62,40,PIT_NOW,22,1.0909090909090908,22,False,False,2,93.63636363636363
white,hard,23,even,False,19.7,True,36,27,MONITOR,45,0.5111111111111111,9,True,False,0,40.44444444444444
yellow,medium,13,even,False,20.2,False,31,21,MONITOR,32,0.40625,10,True,False,0,21.25
red,soft,13,center,False,20.1,True,43,34,MONITOR,22,0.5909090909090909,9,True,False,3,73.63636363636364
red,soft,11,uneven,False,20.3,True,38,20,CONSERVE,22,0.5,18,True,False,4,80.0
yellow,medium,6,even,False,21.4,False,40,32,MONITOR,32,0.1875,8,True,False,0,12.5
red,soft,4,even,False,21.7,True,26,27,CONSERVE,22,0.18181818181818182,-1,False,False,0,37.27272727272727
green,intermediate,4,inner,False,19.5,True,32,16,CONSERVE,15,0.26666666666666666,16,True,False,2,50.666666666666664
yellow,medium,18,uneven,False,20.0,True,49,40,MONITOR,32,0.5625,9,True,False,4,82.5
red,soft,4,even,False,20.0,True,25,21,CONSERVE,22,0.18181818181818182,4,True,False,0,27.272727272727273
white,hard,13,even,False,21.4,False,53,44,CONSERVE,45,0.28888888888888886,9,True,False,0,16.555555555555554
red,soft,12,outer,False,20.4,True,46,42,CONSERVE,22,0.5454545454545454,4,True,False,2,61.81818181818181
red,soft,14,uneven,False,19.6,True,30,23,MONITOR,22,0.6363636363636364,7,True,False,4,85.45454545454545
red,soft,1,even,False,20.2,True,50,44,CONSERVE,22,0.045454545454545456,6,True,False,0,21.81818181818182
red,soft,24,inner,False,19.5,True,60,34,PIT_NOW,22,1.0909090909090908,26,True,False,2,83.63636363636363
yellow,medium,23,center,False,19.8,True,61,34,CONSERVE,32,0.71875,27,True,False,3,78.75
yellow,medium,20,uneven,False,22.4,False,28,22,MONITOR,32,0.625,6,False,False,4,80.0
white,hard,6,even,False,19.4,True,44,36,CONSERVE,45,0.13333333333333333,8,True,False,0,25.333333333333332
green,intermediate,4,even,False,19.8,True,26,12,CONSERVE,15,0.26666666666666666,14,True,False,0,30.666666666666664
yellow,medium,17,even,False,18.5,True,49,39,MONITOR,32,0.53125,10,False,False,0,51.25
blue,wet,6,uneven,False,18.5,False,24,21,MONITOR,10,0.6,3,False,False,4,79.0
red,soft,11,even,False,19.5,True,52,44,CONSERVE,22,0.5,8,True,False,0,40.0
yellow,medium,10,even,False,19.6,True,47,39,CONSERVE,32,0.3125,8,True,False,0,32.5
yellow,medium,10,uneven,False,20.9,False,48,39,MONITOR,32,0.3125,9,True,False,4,57.5
red,soft,15,even,False,20.9,True,46,37,MONITOR,22,0.6818181818181818,9,True,False,0,47.272727272727266
red,soft,17,inner,False,21.5,True,41,26,PIT_SOON,22,0.7727272727272727,15,True,False,2,70.9090909090909
red,soft,5,outer,False,19.8,True,42,35,CONSERVE,22,0.22727272727272727,7,True,False,2,49.09090909090909
red,soft,10,uneven,False,18.9,True,43,34,CONSERVE,22,0.45454545454545453,9,False,False,4,88.18181818181819
green,intermediate,11,outer,False,17.1,True,34,13,CONSERVE,15,0.7333333333333333,21,False,False,2,79.33333333333333
yellow,medium,8,even,False,17.6,True,55,42,CONSERVE,32,0.25,13,False,False,0,40.0
red,soft,17,uneven,False,19.8,True,63,38,PIT_SOON,22,0.7727272727272727,25,True,False,4,90.9090909090909
red,soft,3,inner,False,21.5,True,30,24,CONSERVE,22,0.13636363636363635,6,True,False,2,45.45454545454545
yellow,medium,18,center,False,19.4,False,26,21,MONITOR,32,0.5625,5,True,False,3,57.5
yellow,medium,1,even,False,20.7,True,54,40,CONSERVE,32,0.03125,14,True,False,0,21.25
yellow,medium,20,outer,False,20.2,True,58,40,MONITOR,32,0.625,18,True,False,2,65.0
yellow,medium,14,inner,False,22.4,False,24,19,MONITOR,32,0.4375,5,False,False,2,52.5
red,soft,13,even,False,19.4,True,42,32,MONITOR,22,0.5909090909090909,10,True,False,0,43.63636363636364
yellow,medium,20,uneven,False,20.2,True,42,35,MONITOR,32,0.625,7,True,False,4,85.0
red,soft,1,even,False,19.9,True,31,28,CONSERVE,22,0.045454545454545456,3,True,False,0,21.81818181818182
yellow,medium,15,uneven,False,19.7,True,33,23,MONITOR,32,0.46875,10,True,False,4,78.75
yellow,medium,13,even,False,19.8,False,31,24,MONITOR,32,0.40625,7,True,False,0,21.25
yellow,medium,3,even,False,19.8,True,19,17,CONSERVE,32,0.09375,2,True,False,0,23.75
red,soft,20,even,False,19.6,False,63,43,PIT_SOON,22,0.9090909090909091,20,True,False,0,41.36363636363636
yellow,medium,4,even,False,21.3,True,39,34,CONSERVE,32,0.125,5,True,False,0,25.0
yellow,medium,7,center,False,21.1,True,47,37,CONSERVE,32,0.21875,10,True,False,3,58.75
yellow,medium,29,inner,False,20.0,False,57,44,PIT_SOON,32,0.90625,13,True,False,2,61.25
red,soft,13,even,False,21.1,True,40,36,MONITOR,22,0.5909090909090909,4,True,False,0,43.63636363636364
red,soft,2,uneven,False,19.2,True,39,27,CONSERVE,22,0.09090909090909091,12,True,False,4,63.63636363636364
yellow,medium,18,inner,False,18.8,True,33,20,MONITOR,32,0.5625,13,False,False,2,72.5
red,soft,23,even,False,20.2,True,60,40,PIT_NOW,22,1.0454545454545454,20,True,False,0,61.81818181818181
yellow,medium,10,even,False,18.8,True,49,37,CONSERVE,32,0.3125,12,False,False,0,42.5
yellow,medium,22,outer,False,19.1,True,39,30,MONITOR,32,0.6875,9,True,False,2,67.5
red,soft,6,center,False,19.0,True,54,44,CONSERVE,22,0.2727272727272727,10,True,False,3,60.90909090909091
yellow,medium,11,outer,False,20.6,True,47,29,CONSERVE,32,0.34375,18,True,False,2,53.75
yellow,medium,6,inner,False,22.2,True,30,22,CONSERVE,32,0.1875,8,False,False,2,57.5
yellow,medium,1,even,False,21.7,True,45,39,CONSERVE,32,0.03125,6,False,False,0,31.25
green,intermediate,8,even,False,18.7,False,25,12,MONITOR,15,0.5333333333333333,13,False,False,0,36.33333333333333
red,soft,15,outer,False,18.7,True,34,26,MONITOR,22,0.6818181818181818,8,False,False,2,77.27272727272727
red,soft,16,outer,False,18.8,True,55,41,PIT_SOON,22,0.7272727272727273,14,False,False,2,79.0909090909091
red,soft,4,inner,True,21.2,True,41,41,PIT_NOW,22,0.18181818181818182,0,True,False,2,97.27272727272728
yellow,medium,15,even,False,20.2,False,38,32,MONITOR,32,0.46875,6,True,False,0,23.75
white,hard,30,even,False,19.9,True,34,21,MONITOR,45,0.6666666666666666,13,True,False,0,46.666666666666664
white,hard,21,even,False,18.9,False,40,24,MONITOR,45,0.4666666666666667,16,False,False,0,33.66666666666667
red,soft,20,outer,False,19.2,True,53,39,PIT_SOON,22,0.9090909090909091,14,True,False,2,76.36363636363636
white,hard,15,even,False,17.6,False,37,26,MONITOR,45,0.3333333333333333,11,False,False,0,28.333333333333332
yellow,medium,6,even,False,20.7,False,19,21,MONITOR,32,0.1875,-2,True,False,0,12.5
yellow,medium,29,center,False,20.6,True,48,36,PIT_SOON,32,0.90625,12,True,False,3,86.25
yellow,medium,10,center,False,21.7,False,46,40,MONITOR,32,0.3125,6,False,False,3,57.5
red,soft,17,outer,False,19.5,True,34,20,PIT_SOON,22,0.7727272727272727,14,True,False,2,70.9090909090909
red,soft,10,even,False,20.0,True,47,37,CONSERVE,22,0.45454545454545453,10,True,False,0,38.18181818181818
white,hard,6,uneven,False,20.1,False,41,36,MONITOR,45,0.13333333333333333,5,True,False,4,50.333333333333336
green,intermediate,13,inner,False,20.9,True,28,12,PIT_SOON,15,0.8666666666666667,16,True,False,2,74.66666666666667
white,hard,9,outer,False,18.9,True,31,25,CONSERVE,45,0.2,6,False,False,2,58.0
yellow,medium,19,inner,False,17.9,False,50,40,MONITOR,32,0.59375,10,False,False,2,58.75
red,soft,17,inner,False,20.1,True,55,32,PIT_SOON,22,0.7727272727272727,23,True,False,2,70.9090909090909
red,soft,13,even,False,20.7,True,47,44,CONSERVE,22,0.5909090909090909,3,True,False,0,43.63636363636364
yellow,medium,13,even,False,21.3,True,49,33,MONITOR,32,0.40625,16,True,False,0,36.25
yellow,medium,13,outer,False,20.6,True,37,36,MONITOR,32,0.40625,1,True,False,2,56.25
yellow,medium,10,inner,False,21.3,True,42,36,CONSERVE,32,0.3125,6,True,False,2,52.5
yellow,medium,26,center,False,16.8,False,47,33,PIT_NOW,32,0.8125,14,False,False,3,77.5
green,intermediate,13,uneven,False,17.9,True,37,23,PIT_NOW,15,0.8666666666666667,14,False,False,4,104.66666666666667
red,soft,11,even,False,19.0,True,51,40,CONSERVE,22,0.5,11,True,False,0,40.0
red,soft,9,even,False,19.9,True,50,41,CONSERVE,22,0.4090909090909091,9,True,False,0,36.36363636363636
red,soft,11,even,False,19.4,True,33,23,CONSERVE,22,0.5,10,True,False,0,40.0
green,intermediate,1,inner,False,18.5,True,31,19,CONSERVE,15,0.06666666666666667,12,False,False,2,52.66666666666667
white,hard,2,uneven,False,17.2,True,36,33,CONSERVE,45,0.044444444444444446,3,False,False,4,71.77777777777777
yellow,medium,26,outer,False,21.4,True,52,43,PIT_SOON,32,0.8125,9,True,False,2,72.5
yellow,medium,12,uneven,False,21.8,False,25,20,MONITOR,32,0.375,5,False,False,4,70.0
yellow,medium,27,inner,False,20.8,False,49,25,PIT_SOON,32,0.84375,24,True,False,2,58.75
red,soft,11,even,False,19.7,True,43,34,CONSERVE,22,0.5,9,True,False,0,40.0
yellow,medium,12,center,False,20.6,False,44,30,MONITOR,32,0.375,14,True,False,3,50.0
yellow,medium,8,center,False,22.2,True,27,25,CONSERVE,32,0.25,2,False,False,3,70.0
red,soft,6,inner,False,20.2,True,51,43,CONSERVE,22,0.2727272727272727,8,True,False,2,50.90909090909091
red,soft,13,even,False,20.7,True,37,25,MONITOR,22,0.5909090909090909,12,True,False,0,43.63636363636364
white,hard,5,uneven,False,18.5,True,26,22,CONSERVE,45,0.1111111111111111,4,False,False,4,74.44444444444444
yellow,medium,34,outer,False,20.1,True,48,26,PIT_NOW,32,1.0625,22,True,False,2,82.5
red,soft,11,center,False,21.2,True,33,27,CONSERVE,22,0.5,6,True,False,3,70.0
white,hard,37,uneven,False,20.1,True,59,38,PIT_NOW,45,0.8222222222222222,21,True,False,4,92.88888888888889
white,hard,16,outer,False,19.5,False,39,23,MONITOR,45,0.35555555555555557,16,True,False,2,39.22222222222222
yellow,medium,13,even,False,20.9,True,48,37,MONITOR,32,0.40625,11,True,False,0,36.25
yellow,medium,17,outer,False,20.6,False,42,28,MONITOR,32,0.53125,14,True,False,2,46.25
white,hard,3,even,False,20.3,False,28,28,MONITOR,45,0.06666666666666667,0,True,False,0,7.666666666666666
red,soft,15,even,False,19.6,True,54,41,CONSERVE,22,0.6818181818181818,13,True,False,0,47.272727272727266
red,soft,11,even,False,21.7,True,27,25,CONSERVE,22,0.5,2,False,False,0,50.0
white,hard,6,even,False,19.8,False,38,32,MONITOR,45,0.13333333333333333,6,True,False,0,10.333333333333332
white,hard,1,inner,False,19.8,False,32,29,MONITOR,45,0.022222222222222223,3,True,False,2,25.88888888888889
red,soft,4,even,False,19.8,True,41,31,CONSERVE,22,0.18181818181818182,10,True,False,0,27.272727272727273
yellow,medium,14,even,False,19.7,False,52,38,MONITOR,32,0.4375,14,True,False,0,22.5
yellow,medium,1,even,False,20.3,True,44,38,CONSERVE,32,0.03125,6,True,False,0,21.25
white,hard,21,inner,False,21.1,True,39,26,MONITOR,45,0.4666666666666667,13,True,False,2,58.66666666666667
yellow,medium,27,inner,False,20.7,True,53,28,PIT_SOON,32,0.84375,25,True,False,2,73.75
